timestamp,chain,location,product_name,price,unit,sale,category,year,location_type,wayback_url
2020-01-06 15:42:51,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Ground Chicken Breast,2.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200106154251id_/https://frenchsmeatshop.com/menu
2020-01-06 15:42:51,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Boneless Chicken Breast 5# pkg.,4.3,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200106154251id_/https://frenchsmeatshop.com/menu
2020-01-06 15:42:51,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",French's Fiesta Sirloin Steaks,10.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200106154251id_/https://frenchsmeatshop.com/menu
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Spaghetti Sauce,4.99,jar,False,Pantry & Canned,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-14 09:12:50,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200114091250id_/https://gfsstore.com/
2020-01-17 16:24:06,Harter House,Harter House - Springfield MO area (7-9 stores),#12 Ground Beef Pack,99.0,bundle,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200117162406id_/http://www.harterhouse.com:80/bundle-packs
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Spaghetti Sauce,4.99,jar,False,Pantry & Canned,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-21 08:16:17,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200121081617id_/https://gfsstore.com/
2020-01-26 11:37:42,Harter House,Harter House - Springfield MO area (7-9 stores),#12 Ground Beef Pack,99.0,bundle,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200126113742id_/http://harterhouse.com:80/bundle-packs
2020-01-28 08:07:54,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Ground Beef,1.99,lb,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200128080754id_/https://gfsstore.com/
2020-01-28 08:07:54,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,5.49,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200128080754id_/https://gfsstore.com/
2020-01-28 08:07:54,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,5.49,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200128080754id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Tomato Soup,3.99,can,False,Produce,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Spaghetti Sauce,4.99,jar,False,Pantry & Canned,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-04 07:10:08,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,1.0,bottle,False,Beverages,2020,unknown,https://web.archive.org/web/20200204071008id_/https://gfsstore.com/
2020-02-06 05:21:46,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Ground Chicken Breast,2.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200206052146id_/https://frenchsmeatshop.com/menu
2020-02-06 05:21:46,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",French's Fiesta Sirloin Steaks,10.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200206052146id_/https://frenchsmeatshop.com/menu
2020-02-06 05:21:46,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Boneless Chicken Breast 5# pkg.,4.3,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200206052146id_/https://frenchsmeatshop.com/menu
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,1.0,bottle,False,Beverages,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Spaghetti Sauce,4.99,jar,False,Pantry & Canned,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-11 09:32:37,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Tomato Soup,3.99,can,False,Produce,2020,unknown,https://web.archive.org/web/20200211093237id_/https://gfsstore.com/
2020-02-16 20:10:43,Harter House,Harter House - Springfield MO area (7-9 stores),#12 Ground Beef Pack,99.0,bundle,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200216201043id_/http://www.harterhouse.com:80/bundle-packs
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Sweet Barbecue Ripple Potato Chips,3.99,bag,False,Snacks,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Chicken Breasts,12.99,bag,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-18 10:44:56,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200218104456id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Chicken Breasts,12.99,bag,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Sweet Barbecue Ripple Potato Chips,3.99,bag,False,Snacks,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 11:21:47,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200225112147id_/https://gfsstore.com/
2020-02-25 16:25:43,Harter House,Harter House - Springfield MO area (7-9 stores),#12 Ground Beef Pack,99.0,bundle,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200225162543id_/http://harterhouse.com:80/bundle-packs
2020-03-03 11:14:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200303111402id_/https://gfsstore.com/
2020-03-03 11:14:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,1.0,bottle,False,Beverages,2020,unknown,https://web.archive.org/web/20200303111402id_/https://gfsstore.com/
2020-03-03 11:14:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200303111402id_/https://gfsstore.com/
2020-03-03 11:14:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200303111402id_/https://gfsstore.com/
2020-03-10 14:12:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entr\u00e9e,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200310141215id_/https://gfsstore.com/
2020-03-10 14:12:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,1.0,bottle,False,Beverages,2020,unknown,https://web.archive.org/web/20200310141215id_/https://gfsstore.com/
2020-03-10 14:12:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Artisan Macaroni & Cheese Entrée,6.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200310141215id_/https://gfsstore.com/
2020-03-10 14:12:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,6.99,package,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200310141215id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Chicken Breasts,12.99,bag,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Spaghetti Sauce,4.99,jar,False,Pantry & Canned,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,9.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-17 15:49:10,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Beef Franks,9.99,bag,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200317154910id_/https://gfsstore.com/
2020-03-23 13:51:04,The Food Coop,"Brooklyn, NY (1 store, <8 chain)",Lettuce-romaine hearts organic,3.12,,False,Produce,2020,city-level,https://web.archive.org/web/20200323135104id_/https://www.foodcoop.com/produce/
2020-03-23 13:51:04,The Food Coop,"Brooklyn, NY (1 store, <8 chain)",Tomatoes-heirloom various organic,2.7,,False,Produce,2020,city-level,https://web.archive.org/web/20200323135104id_/https://www.foodcoop.com/produce/
2020-03-23 13:51:04,The Food Coop,"Brooklyn, NY (1 store, <8 chain)",Tomato cherry little guys organic,5.93,,False,Produce,2020,city-level,https://web.archive.org/web/20200323135104id_/https://www.foodcoop.com/produce/
2020-03-23 13:51:04,The Food Coop,"Brooklyn, NY (1 store, <8 chain)",Tomatoes-on vine organic,4.31,,False,Produce,2020,city-level,https://web.archive.org/web/20200323135104id_/https://www.foodcoop.com/produce/
2020-03-24 19:11:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Diet Coke,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200324191102id_/https://gfsstore.com/
2020-03-24 19:11:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,9.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200324191102id_/https://gfsstore.com/
2020-03-24 19:11:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Beef Franks,9.99,bag,False,Meat & Poultry,2020,unknown,https://web.archive.org/web/20200324191102id_/https://gfsstore.com/
2020-03-24 19:11:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Coke Classic,4.0,package,False,Beverages,2020,unknown,https://web.archive.org/web/20200324191102id_/https://gfsstore.com/
2020-03-24 19:11:02,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Sweet Barbecue Ripple Potato Chips,3.99,bag,False,Snacks,2020,unknown,https://web.archive.org/web/20200324191102id_/https://gfsstore.com/
2020-04-06 22:01:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Peanut Butter Cookies,9.99,box,False,Snacks,2020,unknown,https://web.archive.org/web/20200406220115id_/https://gfsstore.com/
2020-04-06 22:01:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Salted Butter,2.5,,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200406220115id_/https://gfsstore.com/
2020-04-06 22:01:15,Gordon Food Service Store Mp183,Gordon Food Service Store Mp183,Macaroni & Cheese,8.99,tray,False,Dairy & Eggs,2020,unknown,https://web.archive.org/web/20200406220115id_/https://gfsstore.com/
2020-04-07 22:53:25,Harter House,Harter House - Springfield MO area (7-9 stores),#12 Ground Beef Pack,99.0,bundle,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200407225325id_/http://www.harterhouse.com:80/bundle-packs
2020-04-10 07:37:43,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",French's Fiesta Sirloin Steaks,10.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410073743id_/https://frenchsmeatshop.com/menu
2020-04-10 07:37:43,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Ground Chicken Breast,2.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410073743id_/https://frenchsmeatshop.com/menu
2020-04-10 07:37:43,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Boneless Chicken Breast 5# pkg.,4.3,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410073743id_/https://frenchsmeatshop.com/menu
2020-04-10 12:17:25,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",French's Fiesta Sirloin Steaks,10.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410121725id_/https://frenchsmeatshop.com/menu
2020-04-10 12:17:25,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Boneless Chicken Breast 5# pkg.,4.3,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410121725id_/https://frenchsmeatshop.com/menu
2020-04-10 12:17:25,French's Meat Shoppe,"7851 E. McDowell Rd., Scottsdale, AZ 85257",Ground Chicken Breast,2.99,lb,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200410121725id_/https://frenchsmeatshop.com/menu
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Pete & Gerry's Organic Free Range Large Eggs,7.69,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Large Free Range Brown Grade A Eggs,5.59,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Eggland's Best Organic Large Brown Eggs,4.99,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Pasture Raised Large Brown Eggs,4.69,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Free Range Large Brown Eggs,3.49,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nature's Promise Organic Cage Free Extra Large Brown Eggs,3.99,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,2.89,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,1.99,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Medium Brown Eggs,2.69,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Extra Large Brown Eggs,3.29,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large White Eggs,2.69,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Large Brown Eggs,4.32,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Jumbo Brown Eggs,4.39,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:45:59,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nellie's Free Range Extra Large Grade A Brown Eggs,4.19,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411054559id_/https://www.hannaford.com/departments/dairy/eggs?displayAll=true
2020-04-11 05:50:40,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Cape Cod Potato Chips Reduced Fat Original,2.99,,False,Snacks,2020,store-specific,https://web.archive.org/web/20200411055040id_/https://www.hannaford.com/departments/grocery/snacks-chips-crackers-nuts?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Friendly's Forbidden Chocolate Ice Cream,3.19,,False,Frozen Foods,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Friendly's Reese's Peanut Butter Cup Sundae,3.0,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nestle Frosty Paws Peanut Butter Bars for Dogs,3.99,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Nestle Drumstick Vanilla Ice Cream Cones,6.29,,False,Frozen Foods,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Overloaded Peanut Butter Fudge Explosion Ice Cream,2.89,,False,Frozen Foods,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 05:54:35,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Overloaded Caramel Cup Ice Cream,2.89,,False,Frozen Foods,2020,store-specific,https://web.archive.org/web/20200411055435id_/https://www.hannaford.com/departments/frozen/ice-cream-novelties?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O'Lakes Hot Pepper American Cheese,5.99,,False,Produce,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Taste of Inspirations Oven Roasted Chicken Breast,8.49,,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford White American Cheese,5.49,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Hannaford Yellow American Cheese,5.49,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Taste of Inspirations Buffalo Style Chicken Breast,8.49,,False,Meat & Poultry,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:05:33,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Land O'Lakes Yellow American Cheese,5.99,,False,Dairy & Eggs,2020,store-specific,https://web.archive.org/web/20200411060533id_/https://www.hannaford.com/departments/deli/deli-meat-cheese?displayAll=true
2020-04-11 06:06:11,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Idahoan Butter & Herb Instant Potatoes,1.09,,False,Produce,2020,store-specific,https://web.archive.org/web/20200411060611id_/https://www.hannaford.com/departments/grocery/rice-beans-potatoes?displayAll=true
2020-04-11 06:07:27,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Campari Tomatoes,3.49,,False,Produce,2020,store-specific,https://web.archive.org/web/20200411060727id_/https://www.hannaford.com/departments/produce/fresh-vegetables?displayAll=true
2020-04-11 06:07:27,Hannaford Supermarket & Pharmacy,Meredith Hannaford Store 03253 Meredith NH,Backyard Farms Cocktail Tomatoes,3.99,,False,Produce,2020,store-specific,https://web.archive.org/web/20200411060727id_/https://www.hannaford.com/departments/produce/fresh-vegetables?displayAll=true
